date,article_count,moving_average,delta,is_peak
2024-05-24,1575,1262.5714285714287,312.42857142857133,False
2024-05-25,859,1267.4285714285713,-408.42857142857133,False
2024-05-26,722,1260.2857142857142,-538.2857142857142,False
2024-05-27,1558,1258.142857142857,299.8571428571429,False
2024-05-28,1746,1260.142857142857,485.8571428571429,False
2024-05-29,1647,1384.2857142857142,262.7142857142858,False
2024-05-30,1627,1407.2857142857142,219.71428571428578,False
2024-05-31,1579,1390.5714285714287,188.42857142857133,False
2024-06-01,1105,1391.142857142857,-286.1428571428571,False
2024-06-02,732,1426.2857142857142,-694.2857142857142,False
2024-06-03,1622,1427.7142857142858,194.28571428571422,False
2024-06-04,1709,1436.857142857143,272.1428571428571,False
2024-06-05,1667,1431.5714285714287,235.42857142857133,False
2024-06-06,1683,1434.4285714285713,248.57142857142867,False
2024-06-07,1585,1442.4285714285713,142.57142857142867,False
2024-06-08,800,1443.2857142857142,-643.2857142857142,False
2024-06-09,861,1399.7142857142858,-538.7142857142858,False
2024-06-10,1598,1418.142857142857,179.8571428571429,False
2024-06-11,1676,1414.7142857142858,261.2857142857142,False
2024-06-12,1762,1410.0,352.0,False
2024-06-13,1719,1423.5714285714287,295.42857142857133,False
2024-06-14,1635,1428.7142857142858,206.28571428571422,False
2024-06-15,876,1435.857142857143,-559.8571428571429,False
2024-06-16,676,1446.7142857142858,-770.7142857142858,False
2024-06-17,1685,1420.2857142857142,264.7142857142858,False
2024-06-18,1699,1432.7142857142858,266.2857142857142,False
2024-06-19,1736,1436.0,300.0,False
2024-06-20,914,1432.2857142857142,-518.2857142857142,False
2024-06-21,1368,1317.2857142857142,50.71428571428578,False
2024-06-22,894,1279.142857142857,-385.1428571428571,False
2024-06-23,686,1281.7142857142858,-595.7142857142858,False
2024-06-24,1337,1283.142857142857,53.85714285714289,False
2024-06-25,1556,1233.4285714285713,322.57142857142867,False
2024-06-26,1634,1213.0,421.0,False
2024-06-27,1464,1198.4285714285713,265.57142857142867,False
2024-06-28,1439,1277.0,162.0,False
2024-06-29,884,1287.142857142857,-403.1428571428571,False
2024-06-30,734,1285.7142857142858,-551.7142857142858,False
2024-07-01,1396,1292.5714285714287,103.42857142857133,False
2024-07-02,1846,1301.0,545.0,False
2024-07-03,1719,1342.4285714285713,376.57142857142867,False
2024-07-04,1542,1354.5714285714287,187.42857142857133,False
2024-07-05,1557,1365.7142857142858,191.28571428571422,False
2024-07-06,833,1382.5714285714287,-549.5714285714287,False
2024-07-07,687,1375.2857142857142,-688.2857142857142,False
2024-07-08,1589,1368.5714285714287,220.42857142857133,False
2024-07-09,1711,1396.142857142857,314.8571428571429,False
2024-07-10,1659,1376.857142857143,282.1428571428571,False
2024-07-11,1689,1368.2857142857142,320.7142857142858,False
2024-07-12,1586,1389.2857142857142,196.71428571428578,False
2024-07-13,847,1393.4285714285713,-546.4285714285713,False
2024-07-14,765,1395.4285714285713,-630.4285714285713,False
2024-07-15,1706,1406.5714285714287,299.42857142857133,False
2024-07-16,845,1423.2857142857142,-578.2857142857142,False
2024-07-17,1709,1299.5714285714287,409.42857142857133,False
2024-07-18,1857,1306.7142857142858,550.2857142857142,False
2024-07-19,1807,1330.7142857142858,476.2857142857142,False
2024-07-20,934,1362.2857142857142,-428.2857142857142,False
2024-07-21,801,1374.7142857142858,-573.7142857142858,False
2024-07-22,1847,1379.857142857143,467.1428571428571,False
2024-07-23,1904,1400.0,504.0,False
2024-07-24,1813,1551.2857142857142,261.7142857142858,False
2024-07-25,1805,1566.142857142857,238.8571428571429,False
2024-07-26,1627,1558.7142857142858,68.28571428571422,False
2024-07-27,963,1533.0,-570.0,False
2024-07-28,836,1537.142857142857,-701.1428571428571,False
2024-07-29,1671,1542.142857142857,128.8571428571429,False
2024-07-30,1713,1517.0,196.0,False
2024-07-31,1668,1489.7142857142858,178.28571428571422,False
2024-08-01,1634,1469.0,165.0,False
2024-08-02,1520,1444.5714285714287,75.42857142857133,False
2024-08-03,831,1429.2857142857142,-598.2857142857142,False
2024-08-04,705,1410.4285714285713,-705.4285714285713,False
2024-08-05,1527,1391.7142857142858,135.28571428571422,False
2024-08-06,1709,1371.142857142857,337.8571428571429,False
2024-08-07,1656,1370.5714285714287,285.42857142857133,False
2024-08-08,1612,1368.857142857143,243.1428571428571,False
2024-08-09,1590,1365.7142857142858,224.28571428571422,False
2024-08-10,894,1375.7142857142858,-481.7142857142858,False
2024-08-11,666,1384.7142857142858,-718.7142857142858,False
2024-08-12,1562,1379.142857142857,182.8571428571429,False
2024-08-13,1643,1384.142857142857,258.8571428571429,False
2024-08-14,1610,1374.7142857142858,235.28571428571422,False
2024-08-15,894,1368.142857142857,-474.1428571428571,False
2024-08-16,1378,1265.5714285714287,112.42857142857133,False
2024-08-17,842,1235.2857142857142,-393.2857142857142,False
2024-08-18,670,1227.857142857143,-557.8571428571429,False
2024-08-19,1476,1228.4285714285713,247.57142857142867,False
2024-08-20,1657,1216.142857142857,440.8571428571429,False
2024-08-21,1712,1218.142857142857,493.8571428571429,False
2024-08-22,1656,1232.7142857142858,423.2857142857142,False
2024-08-23,1488,1341.5714285714287,146.42857142857133,False
2024-08-24,881,1357.2857142857142,-476.2857142857142,False
2024-08-25,736,1362.857142857143,-626.8571428571429,False
2024-08-26,1466,1372.2857142857142,93.71428571428578,False
2024-08-27,1731,1370.857142857143,360.1428571428571,False
2024-08-28,1618,1381.4285714285713,236.57142857142867,False
2024-08-29,1589,1368.0,221.0,False
2024-08-30,1516,1358.4285714285713,157.57142857142867,False
2024-08-31,803,1362.4285714285713,-559.4285714285713,False
2024-09-01,701,1351.2857142857142,-650.2857142857142,False
2024-09-02,1500,1346.2857142857142,153.71428571428578,False
2024-09-03,1669,1351.142857142857,317.8571428571429,False
2024-09-04,1751,1342.2857142857142,408.7142857142858,False
2024-09-05,1639,1361.2857142857142,277.7142857142858,False
2024-09-06,1577,1368.4285714285713,208.57142857142867,False
2024-09-07,1040,1377.142857142857,-337.1428571428571,False
2024-09-08,893,1411.0,-518.0,False
2024-09-09,1493,1438.4285714285713,54.57142857142867,False
2024-09-10,1857,1437.4285714285713,419.57142857142867,False
2024-09-11,1715,1464.2857142857142,250.71428571428578,False
2024-09-12,1612,1459.142857142857,152.8571428571429,False
2024-09-13,1763,1455.2857142857142,307.7142857142858,False
2024-09-14,838,1481.857142857143,-643.8571428571429,False
2024-09-15,689,1453.0,-764.0,False
2024-09-16,1610,1423.857142857143,186.1428571428571,False
2024-09-17,1667,1440.5714285714287,226.42857142857133,False
2024-09-18,1058,1413.4285714285713,-355.42857142857133,False
2024-09-19,888,1319.5714285714287,-431.57142857142867,False
2024-09-20,859,1216.142857142857,-357.1428571428571,False
2024-09-21,718,1087.0,-369.0,False
2024-09-22,796,1069.857142857143,-273.8571428571429,False
2024-09-23,1421,1085.142857142857,335.8571428571429,False
2024-09-24,1904,1058.142857142857,845.8571428571429,False
2024-09-25,1695,1092.0,603.0,False
2024-09-26,1537,1183.0,354.0,False
2024-09-27,1575,1275.7142857142858,299.2857142857142,False
2024-09-28,947,1378.0,-431.0,False
2024-09-29,831,1410.7142857142858,-579.7142857142858,False
2024-09-30,1686,1415.7142857142858,270.2857142857142,False
2024-10-01,1968,1453.5714285714287,514.4285714285713,False
2024-10-02,1587,1462.7142857142858,124.28571428571422,False
2024-10-03,1893,1447.2857142857142,445.7142857142858,False
2024-10-04,1812,1498.142857142857,313.8571428571429,False
2024-10-05,802,1532.0,-730.0,False
2024-10-06,674,1511.2857142857142,-837.2857142857142,False
2024-10-07,1452,1488.857142857143,-36.85714285714289,False
2024-10-08,1590,1455.4285714285713,134.57142857142867,False
2024-10-09,1925,1401.4285714285713,523.5714285714287,False
2024-10-10,1838,1449.7142857142858,388.2857142857142,False
2024-10-11,1863,1441.857142857143,421.1428571428571,False
2024-10-12,938,1449.142857142857,-511.1428571428571,False
2024-10-13,807,1468.5714285714287,-661.5714285714287,False
2024-10-14,1530,1487.5714285714287,42.42857142857133,False
2024-10-15,1603,1498.7142857142858,104.28571428571422,False
2024-10-16,1863,1500.5714285714287,362.42857142857133,False
2024-10-17,1953,1491.7142857142858,461.2857142857142,False
2024-10-18,1509,1508.142857142857,0.8571428571428896,False
2024-10-19,827,1457.5714285714287,-630.5714285714287,False
2024-10-20,658,1441.7142857142858,-783.7142857142858,False
2024-10-21,1423,1420.4285714285713,2.571428571428669,False
2024-10-22,1597,1405.142857142857,191.8571428571429,False
2024-10-23,1972,1404.2857142857142,567.7142857142858,False
2024-10-24,1586,1419.857142857143,166.1428571428571,False
2024-10-25,1767,1367.4285714285713,399.57142857142867,False
2024-10-26,1160,1404.2857142857142,-244.28571428571422,False
2024-10-27,1197,1451.857142857143,-254.8571428571429,False
2024-10-28,1955,1528.857142857143,426.1428571428571,False
2024-10-29,1878,1604.857142857143,273.1428571428571,False
2024-10-30,1832,1645.0,187.0,False
2024-10-31,827,1625.0,-798.0,False
2024-11-01,934,1516.5714285714287,-582.5714285714287,False
2024-11-02,758,1397.5714285714287,-639.5714285714287,False
2024-11-03,674,1340.142857142857,-666.1428571428571,False
2024-11-04,1423,1265.4285714285713,157.57142857142867,False
2024-11-05,1505,1189.4285714285713,315.57142857142867,False
2024-11-06,1582,1136.142857142857,445.8571428571429,False
2024-11-07,1517,1100.4285714285713,416.57142857142867,False
2024-11-08,1543,1199.0,344.0,False
2024-11-09,843,1286.0,-443.0,False
2024-11-10,800,1298.142857142857,-498.1428571428571,False
2024-11-11,1427,1316.142857142857,110.85714285714289,False
2024-11-12,1674,1316.7142857142858,357.2857142857142,False
2024-11-13,1670,1340.857142857143,329.1428571428571,False
2024-11-14,1479,1353.4285714285713,125.57142857142867,False
2024-11-15,1490,1348.0,142.0,False
2024-11-16,903,1340.4285714285713,-437.42857142857133,False
2024-11-17,681,1349.0,-668.0,False
2024-11-18,1305,1332.0,-27.0,False
2024-11-19,1697,1314.5714285714287,382.42857142857133,False
2024-11-20,1609,1317.857142857143,291.1428571428571,False
2024-11-21,1609,1309.142857142857,299.8571428571429,False
2024-11-22,1416,1327.7142857142858,88.28571428571422,False
2024-11-23,815,1317.142857142857,-502.1428571428571,False
2024-11-24,1076,1304.5714285714287,-228.57142857142867,False
2024-11-25,1384,1361.0,23.0,False
2024-11-26,1556,1372.2857142857142,183.71428571428578,False
2024-11-27,1461,1352.142857142857,108.85714285714289,False
2024-11-28,1486,1331.0,155.0,False
2024-11-29,1412,1313.4285714285713,98.57142857142867,False
2024-11-30,749,1312.857142857143,-563.8571428571429,False
2024-12-01,700,1303.4285714285713,-603.4285714285713,False
2024-12-02,1446,1249.7142857142858,196.28571428571422,False
2024-12-03,1591,1258.5714285714287,332.42857142857133,False
2024-12-04,1472,1263.5714285714287,208.42857142857133,False
2024-12-05,1523,1265.142857142857,257.8571428571429,False
2024-12-06,1463,1270.4285714285713,192.57142857142867,False
2024-12-07,793,1277.7142857142858,-484.7142857142858,False
2024-12-08,671,1284.0,-613.0,False
2024-12-09,1402,1279.857142857143,122.14285714285711,False
2024-12-10,1541,1273.5714285714287,267.42857142857133,False
2024-12-11,1618,1266.4285714285713,351.57142857142867,False
2024-12-12,1447,1287.2857142857142,159.71428571428578,False
2024-12-13,1404,1276.4285714285713,127.57142857142867,False
2024-12-14,686,1268.0,-582.0,False
2024-12-15,607,1252.7142857142858,-645.7142857142858,False
2024-12-16,1377,1243.5714285714287,133.42857142857133,False
2024-12-17,1483,1240.0,243.0,False
2024-12-18,1576,1231.7142857142858,344.2857142857142,False
2024-12-19,1466,1225.7142857142858,240.28571428571422,False
2024-12-20,1326,1228.4285714285713,97.57142857142867,False
2024-12-21,662,1217.2857142857142,-555.2857142857142,False
2024-12-22,617,1213.857142857143,-596.8571428571429,False
2024-12-23,1395,1215.2857142857142,179.71428571428578,False
2024-12-24,1334,1217.857142857143,116.14285714285711,False
2024-12-25,588,1196.5714285714287,-608.5714285714287,False
2024-12-26,1404,1055.4285714285713,348.57142857142867,False
2024-12-27,1303,1046.5714285714287,256.42857142857133,False
2024-12-28,718,1043.2857142857142,-325.2857142857142,False
2024-12-29,661,1051.2857142857142,-390.2857142857142,False
2024-12-30,1324,1057.5714285714287,266.42857142857133,False
2024-12-31,1226,1047.4285714285713,178.57142857142867,False
2025-01-01,599,1032.0,-433.0,False
2025-01-02,1333,1033.5714285714287,299.42857142857133,False
2025-01-03,1365,1023.4285714285714,341.57142857142856,False
2025-01-04,696,1032.2857142857142,-336.2857142857142,False
2025-01-05,627,1029.142857142857,-402.1428571428571,False
2025-01-06,1365,1024.2857142857142,340.7142857142858,False
2025-01-07,1548,1030.142857142857,517.8571428571429,False
2025-01-08,1562,1076.142857142857,485.8571428571429,False
2025-01-09,1498,1213.7142857142858,284.2857142857142,False
2025-01-10,1520,1237.2857142857142,282.7142857142858,False
2025-01-11,711,1259.4285714285713,-548.4285714285713,False
2025-01-12,713,1261.5714285714287,-548.5714285714287,False
2025-01-13,1406,1273.857142857143,132.1428571428571,False
2025-01-14,1598,1279.7142857142858,318.2857142857142,False
2025-01-15,1579,1286.857142857143,292.1428571428571,False
2025-01-16,1564,1289.2857142857142,274.7142857142858,False
2025-01-17,1416,1298.7142857142858,117.28571428571422,False
2025-01-18,801,1283.857142857143,-482.8571428571429,False
2025-01-19,668,1296.7142857142858,-628.7142857142858,False
2025-01-20,1408,1290.2857142857142,117.71428571428578,False
2025-01-21,1465,1290.5714285714287,174.42857142857133,False
2025-01-22,1576,1271.5714285714287,304.42857142857133,False
2025-01-23,1562,1271.142857142857,290.8571428571429,False
2025-01-24,1369,1270.857142857143,98.14285714285711,False
2025-01-25,752,1264.142857142857,-512.1428571428571,False
2025-01-26,660,1257.142857142857,-597.1428571428571,False
2025-01-27,1402,1256.0,146.0,False
2025-01-28,1590,1255.142857142857,334.8571428571429,False
2025-01-29,1521,1273.0,248.0,False
2025-01-30,1496,1265.142857142857,230.8571428571429,False
2025-01-31,1368,1255.7142857142858,112.28571428571422,False
2025-02-01,752,1255.5714285714287,-503.57142857142867,False
2025-02-02,644,1255.5714285714287,-611.5714285714287,False
2025-02-03,1378,1253.2857142857142,124.71428571428578,False
2025-02-04,1485,1249.857142857143,235.1428571428571,False
2025-02-05,1540,1234.857142857143,305.1428571428571,False
2025-02-06,1473,1237.5714285714287,235.42857142857133,False
2025-02-07,1293,1234.2857142857142,58.71428571428578,False
2025-02-08,834,1223.5714285714287,-389.57142857142867,False
2025-02-09,705,1235.2857142857142,-530.2857142857142,False
2025-02-10,1340,1244.0,96.0,False
2025-02-11,1482,1238.5714285714287,243.42857142857133,False
2025-02-12,1501,1238.142857142857,262.8571428571429,False
2025-02-13,1410,1232.5714285714287,177.42857142857133,False
2025-02-14,1367,1223.5714285714287,143.42857142857133,False
2025-02-15,701,1234.142857142857,-533.1428571428571,False
2025-02-16,673,1215.142857142857,-542.1428571428571,False
2025-02-17,1332,1210.5714285714287,121.42857142857133,False
2025-02-18,1569,1209.4285714285713,359.57142857142867,False
2025-02-19,1517,1221.857142857143,295.1428571428571,False
2025-02-20,1569,1224.142857142857,344.8571428571429,False
2025-02-21,1420,1246.857142857143,173.1428571428571,False
2025-02-22,912,1254.4285714285713,-342.42857142857133,False
2025-02-23,656,1284.5714285714287,-628.5714285714287,False
2025-02-24,1510,1282.142857142857,227.8571428571429,False
2025-02-25,1519,1307.5714285714287,211.42857142857133,False
2025-02-26,1546,1300.4285714285713,245.57142857142867,False
2025-02-27,1608,1304.5714285714287,303.42857142857133,False
2025-02-28,1557,1310.142857142857,246.8571428571429,False
2025-03-01,903,1329.7142857142858,-426.7142857142858,False
2025-03-02,819,1328.4285714285713,-509.42857142857133,False
2025-03-03,1450,1351.7142857142858,98.28571428571422,False
2025-03-04,1539,1343.142857142857,195.8571428571429,False
2025-03-05,1622,1346.0,276.0,False
2025-03-06,1517,1356.857142857143,160.1428571428571,False
2025-03-07,1423,1343.857142857143,79.14285714285711,False
2025-03-08,828,1324.7142857142858,-496.7142857142858,False
2025-03-09,650,1314.0,-664.0,False
2025-03-10,1486,1289.857142857143,196.1428571428571,False
2025-03-11,1557,1295.0,262.0,False
2025-03-12,1608,1297.5714285714287,310.42857142857133,False
2025-03-13,1515,1295.5714285714287,219.42857142857133,False
2025-03-14,1425,1295.2857142857142,129.71428571428578,False
2025-03-15,776,1295.5714285714287,-519.5714285714287,False
2025-03-16,665,1288.142857142857,-623.1428571428571,False
2025-03-17,1489,1290.2857142857142,198.71428571428578,False
2025-03-18,1473,1290.7142857142858,182.28571428571422,False
2025-03-19,1693,1278.7142857142858,414.2857142857142,False
2025-03-20,1599,1290.857142857143,308.1428571428571,False
2025-03-21,1383,1302.857142857143,80.14285714285711,False
2025-03-22,769,1296.857142857143,-527.8571428571429,False
2025-03-23,643,1295.857142857143,-652.8571428571429,False
2025-03-24,1301,1292.7142857142858,8.28571428571422,False
2025-03-25,1406,1265.857142857143,140.1428571428571,False
2025-03-26,1449,1256.2857142857142,192.71428571428578,False
2025-03-27,1453,1221.4285714285713,231.57142857142867,False
2025-03-28,1345,1200.5714285714287,144.42857142857133,False
2025-03-29,717,1195.142857142857,-478.1428571428571,False
2025-03-30,673,1187.7142857142858,-514.7142857142858,False
2025-03-31,1412,1192.0,220.0,False
2025-04-01,167,1207.857142857143,-1040.857142857143,False
2025-04-02,1864,1030.857142857143,833.1428571428571,True
2025-04-03,1756,1090.142857142857,665.8571428571429,False
2025-04-04,1700,1133.4285714285713,566.5714285714287,False
2025-04-05,975,1184.142857142857,-209.1428571428571,False
2025-04-06,757,1221.0,-464.0,False
2025-04-07,1732,1233.0,499.0,False
2025-04-08,1680,1278.7142857142858,401.2857142857142,False
2025-04-09,1853,1494.857142857143,358.1428571428571,False
2025-04-10,1812,1493.2857142857142,318.7142857142858,False
2025-04-11,1737,1501.2857142857142,235.71428571428578,False
2025-04-12,976,1506.5714285714287,-530.5714285714287,False
2025-04-13,781,1506.7142857142858,-725.7142857142858,False
2025-04-14,1659,1510.142857142857,148.8571428571429,False
2025-04-15,1815,1499.7142857142858,315.2857142857142,False
2025-04-16,1762,1519.0,243.0,False
2025-04-17,1675,1506.0,169.0,False
2025-04-18,871,1486.4285714285713,-615.4285714285713,False
2025-04-19,798,1362.7142857142858,-564.7142857142858,False
2025-04-20,829,1337.2857142857142,-508.2857142857142,False
2025-04-21,1755,1344.142857142857,410.8571428571429,False
2025-04-22,1795,1357.857142857143,437.1428571428571,False
2025-04-23,1908,1355.0,553.0,False
2025-04-24,1858,1375.857142857143,482.1428571428571,False
2025-04-25,1641,1402.0,239.0,False
2025-04-26,1005,1512.0,-507.0,False
2025-04-27,787,1541.5714285714287,-754.5714285714287,False
2025-04-28,1672,1535.5714285714287,136.42857142857133,False
2025-04-29,1768,1523.7142857142858,244.28571428571422,False
2025-04-30,1774,1519.857142857143,254.1428571428571,False
2025-05-01,908,1500.7142857142858,-592.7142857142858,False
2025-05-02,1505,1365.0,140.0,False
2025-05-03,927,1345.5714285714287,-418.57142857142867,False
2025-05-04,824,1334.4285714285713,-510.42857142857133,False
2025-05-05,1692,1339.7142857142858,352.2857142857142,False
2025-05-06,1811,1342.5714285714287,468.42857142857133,False
2025-05-07,1869,1348.7142857142858,520.2857142857142,False
2025-05-08,797,1362.2857142857142,-565.2857142857142,False
2025-05-09,1708,1346.4285714285713,361.57142857142867,False
2025-05-10,984,1375.4285714285713,-391.42857142857133,False
2025-05-11,841,1383.5714285714287,-542.5714285714287,False
2025-05-12,1655,1386.0,269.0,False
2025-05-13,1824,1380.7142857142858,443.2857142857142,False
2025-05-14,1766,1382.5714285714287,383.42857142857133,False
2025-05-15,1827,1367.857142857143,459.1428571428571,False
2025-05-16,1684,1515.0,169.0,False
2025-05-17,907,1511.5714285714287,-604.5714285714287,False
2025-05-18,734,1500.5714285714287,-766.5714285714287,False
2025-05-19,1718,1485.2857142857142,232.71428571428578,False
2025-05-20,1821,1494.2857142857142,326.7142857142858,False
2025-05-21,1066,1493.857142857143,-427.8571428571429,False
2025-05-22,1740,1393.857142857143,346.1428571428571,False
2025-05-23,1727,1381.4285714285713,345.57142857142867,False
2025-05-24,926,1387.5714285714287,-461.57142857142867,False
2025-05-25,847,1390.2857142857142,-543.2857142857142,False
2025-05-26,1724,1406.4285714285713,317.57142857142867,False
2025-05-27,1814,1407.2857142857142,406.7142857142858,False
2025-05-28,1845,1406.2857142857142,438.7142857142858,False
2025-05-29,1782,1517.5714285714287,264.42857142857133,False
2025-05-30,1693,1523.5714285714287,169.42857142857133,False
2025-05-31,924,1518.7142857142858,-594.7142857142858,False
2025-06-01,1012,1518.4285714285713,-506.42857142857133,False
2025-06-02,1661,1542.0,119.0,False
2025-06-03,1777,1533.0,244.0,False
2025-06-04,1814,1527.7142857142858,286.2857142857142,False
2025-06-05,1756,1523.2857142857142,232.71428571428578,False
2025-06-06,1705,1519.5714285714287,185.42857142857133,False
2025-06-07,903,1521.2857142857142,-618.2857142857142,False
2025-06-08,779,1518.2857142857142,-739.2857142857142,False
2025-06-09,1635,1485.0,150.0,False
2025-06-10,1729,1481.2857142857142,247.71428571428578,False
2025-06-11,1835,1474.4285714285713,360.57142857142867,False
2025-06-12,1765,1477.4285714285713,287.57142857142867,False
2025-06-13,1702,1478.7142857142858,223.28571428571422,False
2025-06-14,903,1478.2857142857142,-575.2857142857142,False
2025-06-15,779,1478.2857142857142,-699.2857142857142,False
2025-06-16,1578,1478.2857142857142,99.71428571428578,False
2025-06-17,1641,1470.142857142857,170.8571428571429,False
2025-06-18,1662,1457.5714285714287,204.42857142857133,False
2025-06-19,1571,1432.857142857143,138.1428571428571,False
2025-06-20,869,1405.142857142857,-536.1428571428571,False
2025-06-21,741,1286.142857142857,-545.1428571428571,False
2025-06-22,818,1263.0,-445.0,False
2025-06-23,1398,1268.5714285714287,129.42857142857133,False
2025-06-24,1498,1242.857142857143,255.1428571428571,False
2025-06-25,1503,1222.4285714285713,280.57142857142867,False
2025-06-26,1609,1199.7142857142858,409.2857142857142,False
2025-06-27,1505,1205.142857142857,299.8571428571429,False
2025-06-28,827,1296.0,-469.0,False
2025-06-29,924,1308.2857142857142,-384.2857142857142,False
2025-06-30,1603,1323.4285714285713,279.57142857142867,False
2025-07-01,1574,1352.7142857142858,221.28571428571422,False
2025-07-02,1536,1363.5714285714287,172.42857142857133,False
2025-07-03,1594,1368.2857142857142,225.71428571428578,False
2025-07-04,1511,1366.142857142857,144.8571428571429,False
2025-07-05,782,1367.0,-585.0,False
2025-07-06,731,1360.5714285714287,-629.5714285714287,False
2025-07-07,1527,1333.0,194.0,False
2025-07-08,1597,1322.142857142857,274.8571428571429,False
2025-07-09,1649,1325.4285714285713,323.57142857142867,False
2025-07-10,1573,1341.5714285714287,231.42857142857133,False
2025-07-11,1439,1338.5714285714287,100.42857142857133,False
2025-07-12,861,1328.2857142857142,-467.2857142857142,False
2025-07-13,763,1339.5714285714287,-576.5714285714287,False
2025-07-14,1487,1344.142857142857,142.8571428571429,False
2025-07-15,1614,1338.4285714285713,275.57142857142867,False
2025-07-16,989,1340.857142857143,-351.8571428571429,False
2025-07-17,1616,1246.5714285714287,369.42857142857133,False
2025-07-18,1642,1252.7142857142858,389.2857142857142,False
2025-07-19,852,1281.7142857142858,-429.7142857142858,False
2025-07-20,772,1280.4285714285713,-508.42857142857133,False
2025-07-21,1584,1281.7142857142858,302.2857142857142,False
2025-07-22,1729,1295.5714285714287,433.42857142857133,False
2025-07-23,1736,1312.0,424.0,False
2025-07-24,1612,1418.7142857142858,193.28571428571422,False
2025-07-25,1540,1418.142857142857,121.85714285714289,False
2025-07-26,881,1403.5714285714287,-522.5714285714287,False
2025-07-27,797,1407.7142857142858,-610.7142857142858,False
2025-07-28,1534,1411.2857142857142,122.71428571428578,False
2025-07-29,1655,1404.142857142857,250.8571428571429,False
2025-07-30,1817,1393.5714285714287,423.42857142857133,False
2025-07-31,1687,1405.142857142857,281.8571428571429,False
2025-08-01,1638,1415.857142857143,222.1428571428571,False
2025-08-02,883,1429.857142857143,-546.8571428571429,False
2025-08-03,778,1430.142857142857,-652.1428571428571,False
2025-08-04,1508,1427.4285714285713,80.57142857142867,False
2025-08-05,1672,1423.7142857142858,248.28571428571422,False
2025-08-06,1643,1426.142857142857,216.8571428571429,False
2025-08-07,1652,1401.2857142857142,250.71428571428578,False
2025-08-08,1635,1396.2857142857142,238.71428571428578,False
2025-08-09,876,1395.857142857143,-519.8571428571429,False
2025-08-10,713,1394.857142857143,-681.8571428571429,False
2025-08-11,1508,1385.5714285714287,122.42857142857133,False
2025-08-12,1689,1385.5714285714287,303.42857142857133,False
2025-08-13,1669,1388.0,281.0,False
2025-08-14,1620,1391.7142857142858,228.28571428571422,False
2025-08-15,933,1387.142857142857,-454.1428571428571,False
2025-08-16,835,1286.857142857143,-451.8571428571429,False
2025-08-17,701,1281.0,-580.0,False
2025-08-18,1660,1279.2857142857142,380.7142857142858,False
2025-08-19,1691,1301.0,390.0,False
2025-08-20,1788,1301.2857142857142,486.7142857142858,False
2025-08-21,1797,1318.2857142857142,478.7142857142858,False
2025-08-22,1647,1343.5714285714287,303.42857142857133,False
2025-08-23,888,1445.5714285714287,-557.5714285714287,False
2025-08-24,725,1453.142857142857,-728.1428571428571,False
2025-08-25,1566,1456.5714285714287,109.42857142857133,False
2025-08-26,1706,1443.142857142857,262.8571428571429,False
2025-08-27,1681,1445.2857142857142,235.71428571428578,False
2025-08-28,1698,1430.0,268.0,False
2025-08-29,1634,1415.857142857143,218.1428571428571,False
2025-08-30,911,1414.0,-503.0,False
2025-08-31,800,1417.2857142857142,-617.2857142857142,False
2025-09-01,1667,1428.0,239.0,False
2025-09-02,1869,1442.4285714285713,426.57142857142867,False
2025-09-03,1860,1465.7142857142858,394.2857142857142,False
2025-09-04,1806,1491.2857142857142,314.7142857142858,False
2025-09-05,1758,1506.7142857142858,251.28571428571422,False
2025-09-06,878,1524.4285714285713,-646.4285714285713,False
2025-09-07,802,1519.7142857142858,-717.7142857142858,False
2025-09-08,1658,1520.0,138.0,False
2025-09-09,1841,1518.7142857142858,322.2857142857142,False
2025-09-10,1825,1514.7142857142858,310.2857142857142,False
2025-09-11,1809,1509.7142857142858,299.2857142857142,False
2025-09-12,1721,1510.142857142857,210.8571428571429,False
2025-09-13,856,1504.857142857143,-648.8571428571429,False
2025-09-14,779,1501.7142857142858,-722.7142857142858,False
2025-09-15,1742,1498.4285714285713,243.57142857142867,False
2025-09-16,1698,1510.4285714285713,187.57142857142867,False
2025-09-17,1572,1490.0,82.0,False
2025-09-18,890,1453.857142857143,-563.8571428571429,False
2025-09-19,815,1322.5714285714287,-507.57142857142867,False
2025-09-20,715,1193.142857142857,-478.1428571428571,False
2025-09-21,699,1173.0,-474.0,False
2025-09-22,1701,1161.5714285714287,539.4285714285713,False
2025-09-23,1906,1155.7142857142858,750.2857142857142,False
2025-09-24,1923,1185.4285714285713,737.5714285714287,False
2025-09-25,1882,1235.5714285714287,646.4285714285713,False
2025-09-26,1723,1377.2857142857142,345.7142857142858,False
2025-09-27,974,1507.0,-533.0,False
2025-09-28,870,1544.0,-674.0,False
2025-09-29,1799,1568.4285714285713,230.57142857142867,False
2025-09-30,1954,1582.4285714285713,371.57142857142867,False
2025-10-01,2030,1589.2857142857142,440.7142857142858,False
2025-10-02,1917,1604.5714285714287,312.42857142857133,False
2025-10-03,1737,1609.5714285714287,127.42857142857133,False
2025-10-04,1025,1611.5714285714287,-586.5714285714287,False
2025-10-05,891,1618.857142857143,-727.8571428571429,False
2025-10-06,1881,1621.857142857143,259.1428571428571,False
2025-10-07,1892,1633.5714285714287,258.42857142857133,False
2025-10-08,2053,1624.7142857142858,428.2857142857142,False
2025-10-09,1921,1628.0,293.0,False
